,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontage_cap
10,-1.7071381484438597,20,1151.0,0.039573308735106325,0.4085002525255819,1454.0,,925.0,1311.0,1459.0,1052.0,1382.0,74.0,1260.0,1445.0,1220.0,726.0,5,5,-0.20765155497298482,-0.9625656906074178,286.0,1434.0,222.0,207.0,864.0,-0.6574070341163675,906.0,1282.0,634.0,686.0,1311.0,953.0,133.0,1.069184488826837,1256.0,0.0,-0.9882763640885802,-0.02674874963583454,1428.0,741.0,1365.0,1334.0,-0.32308056026851456,-0.795368365966225,0,-0.9543396202189969,1,0,1,0,3,1,735.0,5,1360.0,0,690.0,387.0,-0.5472342751798016,605.0,1,-0.41863646266901167,1311.0,1326.0,1340.0,-0.7786910460029173,-0.7956634351192842,0.0,0,0.0,0,,,,0,2,2008,1267.0,1198.0,-0.7027187758681855,70.0
11,-1.704765475548177,60,1151.0,0.8759115102297504,0.6044544339128147,1454.0,,484.0,1311.0,1459.0,1052.0,1382.0,77.0,1260.0,1445.0,1220.0,445.0,9,5,1.1173253158734946,1.0240286494753397,286.0,1434.0,26.0,38.0,128.0,1.3734855369944536,52.0,1282.0,647.0,121.0,1311.0,953.0,418.0,1.2805666187588625,1256.0,0.0,-0.8898402066159595,0.3067065610371567,1428.0,741.0,1365.0,1334.0,0.06457890183136171,1.8226240452714633,0,1.6720419962105981,1,0,3,0,4,1,100.0,11,1360.0,2,380.0,88.0,1.0734606305339207,352.0,3,1.2670567032004647,1311.0,1326.0,1340.0,0.4577983649363921,-0.4110110183999443,0.0,0,0.0,0,,,,0,7,2006,122.0,125.0,2.4113276350631203,85.0
12,-1.702392802652494,20,1151.0,0.039573308735106325,0.8870181982336313,1454.0,,41.0,1311.0,1459.0,1052.0,1382.0,74.0,1260.0,1445.0,1220.0,726.0,5,6,-0.30702482028647077,-1.1079262520768878,286.0,1434.0,222.0,142.0,864.0,-0.6574070341163675,906.0,1282.0,634.0,686.0,1311.0,953.0,220.0,0.6808847066690943,1256.0,0.0,-0.8944186325449186,-0.3429137849405966,1428.0,428.0,1365.0,1334.0,-0.6725200754007974,-0.795368365966225,0,-1.2161595944425079,1,0,1,0,2,1,735.0,4,1360.0,0,690.0,387.0,-0.6687863931083308,605.0,1,-0.5718812959298731,1311.0,1326.0,1340.0,0.39891791679642497,-0.7956634351192842,0.0,0,0.0,0,,,,0,9,2008,1267.0,1198.0,-0.49318897095633435,70.0
13,-1.700020129756811,20,1151.0,1.2104467908276082,0.26018134175182006,1454.0,,484.0,1311.0,1459.0,1052.0,1382.0,150.0,1260.0,1445.0,1220.0,726.0,7,5,1.1504497376446567,1.072482169965163,1141.0,1434.0,515.0,504.0,128.0,1.515505996512693,488.0,1282.0,647.0,618.0,1311.0,221.0,430.0,-1.0124699646341975,1256.0,0.0,2.1250532676036107,1.0946491099607434,1428.0,741.0,1365.0,1334.0,0.9163377199663011,-0.795368365966225,0,-0.02569689914498117,0,0,2,0,3,1,586.0,7,1360.0,1,380.0,870.0,1.1139780031767639,422.0,3,1.7651024112982645,1311.0,1326.0,1340.0,0.5671477686249025,-0.19120963741746438,0.0,0,0.0,0,,,,0,8,2007,122.0,125.0,1.4648309301164821,91.0
14,-1.6976474568611282,20,1151.0,0.039573308735106325,0.3327168674586963,1454.0,,484.0,1311.0,1459.0,263.0,1382.0,225.0,1260.0,1445.0,1220.0,726.0,6,5,-0.37327366382879473,-1.2048332930565346,286.0,1434.0,220.0,214.0,445.0,0.8480098367769685,906.0,1282.0,634.0,686.0,1311.0,953.0,148.0,0.6716941792807454,1256.0,0.0,-0.10464015979947315,0.49936962942599605,1428.0,428.0,1365.0,1334.0,0.25840863288129984,-0.795368365966225,0,-0.5186548193626855,1,0,1,1,2,1,735.0,5,1360.0,1,33.0,870.0,-0.7498211383940169,422.0,1,-0.5718812959298731,1311.0,1326.0,1340.0,-0.7786910460029173,2.629574751857694,0.0,0,0.0,0,,54.0,,0,5,2008,1267.0,1198.0,-0.30533466310432983,70.0
15,-1.6952747839654452,45,218.0,-1.0197884131581096,-0.9664268765450574,1454.0,,925.0,1311.0,1459.0,263.0,1382.0,58.0,1260.0,1445.0,1220.0,14.0,7,8,-1.4001307387348163,0.781761047026223,1141.0,1434.0,206.0,197.0,864.0,-0.6574070341163675,906.0,1282.0,146.0,686.0,1311.0,953.0,430.0,-1.0124699646341975,1256.0,0.0,0.6095942851181471,-0.5405169320060729,1428.0,741.0,1365.0,94.0,-0.830859855695113,-0.795368365966225,0,-1.3347967702625363,0,0,1,0,2,1,735.0,5,1360.0,0,690.0,387.0,0.506217413534118,605.0,2,0.5008325368961573,1311.0,1326.0,1340.0,-0.37493940161457134,1.255816120717195,0.0,0,0.0,0,,59.0,,0,7,2007,1267.0,1198.0,-0.6665929474351078,51.0
16,-1.6929021110697622,20,1151.0,0.039573308735106325,0.41959710533894734,1454.0,,484.0,1311.0,1459.0,94.0,1382.0,225.0,1260.0,1445.0,1220.0,726.0,6,7,-0.04202944611717488,-0.720298088158301,1141.0,1434.0,206.0,197.0,445.0,0.6207771015477858,906.0,1282.0,634.0,686.0,1311.0,953.0,220.0,0.315561242982224,1256.0,0.0,-0.31982617846055106,-0.11567016581529888,1428.0,741.0,1365.0,1334.0,-0.4213604238994691,-0.795368365966225,0,-1.0279764879693594,1,0,1,0,2,1,735.0,5,1360.0,1,313.0,870.0,-0.3446474119655863,352.0,2,0.041098037113572815,1311.0,1326.0,1340.0,-0.7786910460029173,-0.7956634351192842,0.0,0,0.0,0,,,49.0,700,3,2010,1267.0,1198.0,-0.42093731409017876,70.0
17,-1.6905294381740794,90,1151.0,0.15108506893439222,0.29780237933859544,1454.0,,925.0,1311.0,1459.0,1052.0,1382.0,74.0,1260.0,1445.0,52.0,726.0,4,5,-0.14140271143066083,-0.8656586496277711,1141.0,1434.0,220.0,214.0,864.0,-0.6574070341163675,906.0,1282.0,24.0,686.0,,,,-1.0124699646341975,,0.0,-1.2950309013288404,-2.5955896614870264,1428.0,428.0,1365.0,1334.0,0.3757984699960511,-0.795368365966225,0,-0.4306996717719748,0,0,2,0,2,2,735.0,6,1360.0,0,690.0,9.0,-0.46619952989411545,605.0,2,0.213498474532042,1311.0,1326.0,1340.0,-0.7786910460029173,-0.7956634351192842,0.0,0,0.0,0,,,49.0,500,10,2006,1267.0,1198.0,-1.2735068651108148,72.0
18,-1.6881567652783964,20,1151.0,-0.18345021166346545,1.0837843444608664,1454.0,,925.0,1311.0,1459.0,1052.0,1382.0,59.0,11.0,1445.0,1220.0,726.0,5,5,1.0842008941023327,0.927121608495693,1141.0,1434.0,515.0,504.0,864.0,-0.6574070341163675,906.0,1282.0,647.0,686.0,1311.0,953.0,418.0,0.47180020858415594,1256.0,0.0,-0.22367923395240985,0.15603416139973103,1428.0,741.0,1365.0,1334.0,-0.12106084058266353,-0.795368365966225,0,-0.8029749476210295,1,0,1,1,3,1,586.0,6,1360.0,0,690.0,387.0,1.0329432578910778,605.0,2,0.5008325368961573,1311.0,1326.0,1340.0,-0.7786910460029173,1.072648303231795,0.0,0,0.0,0,,,,0,6,2008,1267.0,1198.0,-0.2764340003578676,66.0
19,-1.6857840923827134,20,1151.0,0.039573308735106325,-0.5766837533439313,1454.0,,925.0,1311.0,1459.0,1052.0,1382.0,225.0,1260.0,1445.0,1220.0,726.0,5,6,-0.4395225073711187,-0.9625656906074178,286.0,1434.0,50.0,142.0,864.0,-0.6574070341163675,906.0,1282.0,634.0,686.0,1311.0,953.0,74.0,0.14553648629776864,1256.0,0.0,-0.09319409497707538,-0.05391918235733753,1428.0,428.0,1365.0,1334.0,0.49318830711080236,-0.795368365966225,0,-0.34274452418126405,0,0,1,0,3,1,735.0,6,31.0,0,690.0,870.0,-0.830855883679703,605.0,1,-0.8496375562151847,1311.0,1326.0,1340.0,-0.7786910460029173,-0.7956634351192842,0.0,0,0.0,0,,157.0,,0,5,2009,43.0,101.0,-0.5654406278224899,70.0
20,-1.6834114194870307,60,1151.0,1.7680055918240376,1.2245249167279397,1454.0,,484.0,1311.0,1459.0,263.0,1382.0,77.0,1260.0,1445.0,1220.0,445.0,8,5,1.1173253158734946,1.0240286494753397,1141.0,1434.0,515.0,504.0,445.0,2.040981696730178,488.0,1282.0,647.0,121.0,1311.0,221.0,430.0,-1.0124699646341975,1256.0,0.0,1.355877711538481,0.264715892285743,1428.0,741.0,1365.0,1334.0,-0.0009410072559413224,1.996851210993061,0,1.7784063607388996,0,0,3,1,4,1,586.0,9,1360.0,1,380.0,88.0,1.0734606305339207,422.0,3,1.8273581248104895,1311.0,1326.0,1340.0,1.2400671759388122,2.0251209541558746,0.0,0,0.0,0,,,,0,11,2006,122.0,125.0,2.1266561070104677,101.0
21,-1.6810387465913477,45,218.0,-0.6852531325602519,-0.6067264524240181,1454.0,50.0,925.0,63.0,1459.0,1052.0,1382.0,37.0,1260.0,1445.0,1220.0,14.0,7,7,-1.3670063169636544,-1.689368497954768,1141.0,1434.0,206.0,197.0,864.0,-0.6574070341163675,906.0,1282.0,647.0,686.0,1311.0,953.0,430.0,-1.0124699646341975,1256.0,0.0,0.16319775704463446,-1.0221746029781713,1428.0,741.0,1365.0,27.0,-0.1374408178544893,-0.795368365966225,0,-0.8152477589127566,0,0,1,0,3,1,586.0,6,1360.0,1,380.0,870.0,-1.9653423176793086,605.0,1,-0.9166821707668115,1311.0,1326.0,90.0,-0.7786910460029173,-0.7956634351192842,0.0,0,0.0,0,,59.0,,0,6,2007,1267.0,1198.0,-0.5596604952731975,57.0
22,-1.6786660736956647,20,1151.0,0.31835270923332104,0.013885340284441739,1454.0,,925.0,1311.0,1459.0,1052.0,1382.0,150.0,1260.0,1445.0,1220.0,726.0,8,5,1.0179520505600086,0.8302145675160463,286.0,1434.0,515.0,504.0,445.0,1.3379804221148939,488.0,1282.0,647.0,618.0,1311.0,953.0,430.0,-1.0124699646341975,1256.0,0.0,2.7729005365513237,1.7936702427048656,1428.0,741.0,1365.0,1334.0,1.7380665797695598,-0.795368365966225,0,0.589989133989994,0,0,2,0,3,1,586.0,7,1360.0,1,380.0,870.0,0.9519085126053916,422.0,2,0.29969869324127657,1311.0,1326.0,1340.0,0.659674187130565,2.1167048628985747,0.0,0,0.0,0,,,,0,9,2008,1267.0,1198.0,0.7495395271415418,75.0
23,-1.676293400799982,120,218.0,-1.4100795738556102,-1.47958865542654,1454.0,,925.0,1311.0,1459.0,1052.0,1382.0,17.0,1260.0,1445.0,114.0,726.0,5,7,0.15671708450979704,-0.4295769652193609,1141.0,1434.0,61.0,60.0,864.0,-0.6574070341163675,906.0,1282.0,647.0,618.0,1311.0,953.0,418.0,0.9175407869190795,1256.0,0.0,-0.8371883084329298,-0.02674874963583454,1428.0,428.0,1365.0,1334.0,-0.26848063602909533,-0.795368365966225,0,-0.9134302492465732,1,0,1,0,3,1,735.0,6,1360.0,1,313.0,870.0,-0.10154317610852794,605.0,2,0.4816769327385496,1311.0,1326.0,1340.0,0.06245821313947006,1.219182557220115,0.0,0,0.0,0,,,,0,6,2007,1267.0,1198.0,-0.6969386433188931,44.0
24,-1.673920727904299,20,1151.0,0.039573308735106325,-0.3910144599300615,1454.0,,484.0,1311.0,1459.0,1052.0,1382.0,74.0,1260.0,1445.0,1220.0,726.0,5,8,-0.10827828965949884,0.781761047026223,1141.0,1434.0,108.0,142.0,864.0,-0.6574070341163675,906.0,146.0,634.0,686.0,1311.0,114.0,133.0,-0.5805151773817975,19.0,0.0,-0.8280314565750116,0.02265203713053453,1428.0,741.0,1365.0,1334.0,-0.26848063602909533,-0.795368365966225,0,-0.9134302492465732,1,0,1,0,3,1,586.0,6,1360.0,1,313.0,870.0,-0.4256821572512724,605.0,1,-0.9645711811608307,1311.0,1326.0,1340.0,2.636374946115175,0.8528469222493152,0.0,0,0.0,0,,157.0,,0,5,2010,1267.0,1198.0,-0.34868565722402317,70.0
25,-1.671548055008616,20,1151.0,2.269808512720824,1.2285847409279516,1454.0,,925.0,1311.0,1459.0,263.0,1382.0,77.0,1260.0,1445.0,1220.0,726.0,8,5,1.1835741594158187,1.072482169965163,1141.0,1434.0,515.0,504.0,128.0,2.5842099543874433,488.0,1282.0,647.0,618.0,1311.0,953.0,430.0,-1.0124699646341975,1256.0,0.0,2.289876601046138,1.272491942319672,1428.0,741.0,1365.0,1334.0,1.2057173184352228,-0.795368365966225,0,0.1911227670088639,0,0,2,0,3,1,586.0,7,1360.0,1,380.0,870.0,1.1544953758196068,422.0,3,2.0045474632683606,1311.0,1326.0,1340.0,-0.7786910460029173,0.23007634279895545,0.0,0,0.0,0,,,,0,7,2009,1267.0,1198.0,1.1295832422575203,110.0
26,-1.6691753821129331,20,1151.0,-0.5179854922613231,-0.6741195341442129,1454.0,,925.0,1311.0,1459.0,263.0,1382.0,225.0,1260.0,1445.0,1220.0,726.0,5,7,-0.6713934597692526,0.7333075265363995,1141.0,1434.0,206.0,197.0,864.0,-0.6574070341163675,906.0,1282.0,634.0,686.0,1311.0,114.0,148.0,-0.4748241124157847,54.0,0.0,-0.8829725677225209,-0.37255425700041805,1428.0,428.0,1365.0,1334.0,-0.7052800299444488,-0.795368365966225,0,-1.240705217025962,0,1,1,0,3,1,586.0,5,1360.0,0,690.0,387.0,1.0734606305339207,605.0,2,0.5008325368961573,1311.0,1326.0,1340.0,1.0886603092931826,-0.20952641916600437,0.0,0,0.0,0,,,,0,5,2010,1267.0,1198.0,-0.6261320195900606,60.0
27,-1.6668027092172502,20,1151.0,1.6007379515251088,0.48374232769913267,1454.0,,925.0,1311.0,1459.0,1052.0,1382.0,77.0,1260.0,1445.0,1220.0,726.0,8,5,1.1835741594158187,1.1209356904549863,1141.0,1434.0,515.0,504.0,128.0,0.7627975610660249,488.0,1282.0,647.0,121.0,1311.0,953.0,418.0,1.786045625118054,1256.0,0.0,-0.1824734005917779,1.6133573710076186,1428.0,741.0,1365.0,1334.0,1.4896369244802026,-0.795368365966225,0,0.4038514960654666,1,0,2,0,3,1,586.0,7,1360.0,1,380.0,870.0,1.19501274846245,422.0,3,1.439457140618934,1311.0,1326.0,1340.0,-0.7786910460029173,0.1201756523077155,0.0,0,0.0,0,,,,0,5,2010,1267.0,1198.0,1.847764711507107,98.0
28,-1.6644300363215672,20,1151.0,-1.2428119335566814,1.7945242344095866,1454.0,,484.0,1311.0,1459.0,94.0,1382.0,225.0,1260.0,1445.0,1220.0,726.0,5,6,-0.4726469291422807,0.5879469650669296,1141.0,1434.0,220.0,214.0,864.0,-0.6574070341163675,906.0,1282.0,634.0,686.0,1311.0,134.0,148.0,1.921605904096201,1256.0,0.0,-0.821163817681573,1.0699487165775587,1428.0,428.0,1365.0,1334.0,1.2057173184352228,-0.795368365966225,0,0.1911227670088639,1,0,1,0,2,1,735.0,6,1360.0,2,380.0,870.0,-0.871373256322546,422.0,1,-0.7299150302301366,1311.0,1326.0,1340.0,1.6438188203271582,2.629574751857694,0.0,0,0.0,0,,,,0,12,2006,1267.0,1198.0,0.4244070712438417,47.0
29,-1.6620573634258844,30,218.0,-0.5179854922613231,-0.9112132674248978,1454.0,,484.0,1311.0,1459.0,1052.0,1382.0,58.0,81.0,2.0,1220.0,726.0,4,6,-1.4663795822771404,-1.689368497954768,1141.0,1434.0,220.0,214.0,864.0,-0.6574070341163675,906.0,1282.0,146.0,686.0,1311.0,953.0,430.0,-1.0124699646341975,1256.0,0.0,-0.10464015979947315,-1.3111692055614304,1428.0,49.0,95.0,1334.0,-1.7426785904934134,-0.795368365966225,0,-2.0179832655020102,0,0,1,0,1,1,39.0,4,1360.0,0,690.0,387.0,-2.370516044107739,605.0,1,-1.1082382123428884,48.0,1326.0,1340.0,-0.36652790902314747,-0.7956634351192842,0.0,0,0.0,0,,,,0,5,2008,1267.0,1198.0,-1.5841889896352839,60.0
30,-1.6596846905302014,70,10.0,-1.0755442932577526,-0.3222681034765295,1454.0,41.0,925.0,1311.0,1459.0,1052.0,1382.0,37.0,81.0,1445.0,1220.0,445.0,4,4,-1.6982505346752743,-1.689368497954768,11.0,1434.0,50.0,25.0,864.0,-0.6574070341163675,906.0,28.0,146.0,686.0,1311.0,953.0,430.0,-1.0124699646341975,1256.0,0.0,0.19066831261838907,-0.9925341309183499,1428.0,428.0,95.0,1334.0,-1.3905090791491597,0.7359967222183424,0,-0.38774483225093004,0,0,1,0,3,1,735.0,6,1360.0,0,690.0,387.0,-2.370516044107739,605.0,1,-1.0603492019488692,1311.0,35.0,90.0,-0.7786910460029173,0.19344277930187548,0.0,0,0.0,0,,157.0,,0,7,2008,1267.0,1198.0,-1.9960234337723708,50.0
31,-1.6573120176345184,20,1151.0,0.039573308735106325,-0.3103592858231618,1454.0,,484.0,1311.0,1459.0,94.0,1382.0,74.0,1260.0,1445.0,1220.0,726.0,5,6,-0.17452713320182284,1.0240286494753397,1141.0,1434.0,222.0,207.0,864.0,-0.6574070341163675,906.0,1282.0,634.0,686.0,1311.0,953.0,430.0,-1.0124699646341975,1256.0,0.0,1.5161226190520498,0.43761864596803474,1428.0,241.0,1365.0,1334.0,0.19015872758202584,-0.795368365966225,0,-0.5697915330782151,0,0,1,1,3,1,586.0,6,1360.0,0,690.0,870.0,-0.5067169025369586,605.0,1,-0.9597822801214289,1311.0,1326.0,1340.0,-0.7786910460029173,0.3949273785358154,0.0,0,0.0,0,,157.0,,0,6,2008,1267.0,1198.0,-0.4158796981095479,70.0
